Order_ID,Delivery_Experience_Rating,Issue_Reported
2cdb2442,3,None
7179474c,4,Damaged Package
f99b0f2d,3,Late Delivery
1c3e66a9,5,Late Delivery
1f4ed0f8,3,Damaged Package
8093cfe2,2,None
991aaa09,1,Late Delivery
9756e4c5,5,Late Delivery
2d6c953b,4,Damaged Package
d349921e,5,None
023b55c0,2,Late Delivery
5a528913,3,Damaged Package
1ea92365,3,None
26a53db9,4,None
c7a7911f,1,Damaged Package
76c0e436,3,None
ec6fdebd,4,None
816e2b3a,3,None
184fcf6e,5,Late Delivery
a23fe33d,4,Late Delivery
b3b471b0,4,Late Delivery
525a3ebd,4,None
ee79b3a9,3,Wrong Address
204f9f37,4,None
c68abce0,5,Wrong Address
4e63c497,1,Damaged Package
87ed0f20,1,None
39d5d9d4,2,None
639985ff,5,None
55bb0aed,5,None
047f8c7b,4,Late Delivery
6f12923c,2,None
7230511a,5,None
0812907c,5,Late Delivery
0d6c475f,5,None
6704051f,3,Late Delivery
93629354,5,Late Delivery
2d216441,3,None
0caa4d57,5,Late Delivery
064f9ca3,1,Late Delivery
6b96d596,3,Late Delivery
d135e10e,3,None
57913d80,4,None
cfe992d6,5,None
3dd83f9a,2,None
1b0d66f9,2,Late Delivery
455828cd,2,None
ec95dc35,2,None
171516f4,1,None
694d8988,2,None
5db3876d,4,None
dd3ba293,2,None
f29b7178,4,Late Delivery
fee45a69,3,None
730044f7,5,None
93fbe776,2,None
515a3242,4,None
de9388b4,4,Late Delivery
3397a8bc,5,Late Delivery
6ced94be,3,None
dbbfb1f8,2,Late Delivery
d953ad30,4,Damaged Package
4d39cede,2,None
3141755c,1,None
be1584f0,4,None
d50d6fe0,3,Late Delivery
322b14c4,5,None
e19c471f,4,None
2b0e1865,1,None
6c9d3b6f,5,Late Delivery
c7f14342,3,None
de44861c,2,Damaged Package
225e5cee,2,None
1aa0b934,4,Late Delivery
f7769083,5,None
987a8313,1,Damaged Package
355c14b2,1,Late Delivery
7d8dcddc,3,None
386a16ae,5,None
448e73c9,5,Late Delivery
d3b451bb,2,None
75b62427,3,Damaged Package
ab343462,3,None
9a7e2c30,3,None
222108ae,5,None
13322ff3,2,None
7b25dc1b,3,None
5121e0f3,2,Late Delivery
4dfc3131,3,Late Delivery
e0f46825,5,Damaged Package
a1069899,2,None
dd5b058e,4,Late Delivery
85422c44,3,None
d1644b54,5,None
1bf279b8,2,None
7631cf1d,1,Damaged Package
c880c84a,5,Late Delivery
5756392b,5,Late Delivery
9c502124,1,Late Delivery
7dd42331,1,None
91f69568,4,None
d277fdea,4,None
caf6e2d4,4,None
8fe2212f,5,None
e02c857c,5,Late Delivery
6dd8d3a6,5,None
32b86243,4,None
70a47e60,2,None
b0e6c3f0,5,None
426051cb,5,Late Delivery
5759ebc0,5,Late Delivery
881d1d8a,4,None
9628f677,3,None
06a5e9e3,4,Damaged Package
29bc92ba,3,Late Delivery
ca647b54,4,None
6773a3b6,2,Late Delivery
fbc89bc5,2,Damaged Package
f11c57b3,5,None
9a126526,4,Damaged Package
715ef001,3,None
1199e949,3,None
84f80e95,2,None
45794fe4,5,None
a7534368,3,Damaged Package
4bd042e3,4,None
a34a8516,5,None
f779876d,4,None
2bb1f907,4,Wrong Address
f730513f,2,None
733dfce4,4,None
23bda711,1,None
0ffd73ea,5,Damaged Package
7b21a1fa,1,None
e3aa82de,4,None
5523cfb0,4,None
ef328b01,2,None
db97d575,2,None
f193d630,2,Damaged Package
14d69af2,2,Late Delivery
b4ab0a4a,3,Wrong Address
3eae0001,2,None
4828df71,4,None
527354e5,4,None
eb247fdc,5,None
7d99cbd7,1,Damaged Package
cf67c23c,3,Wrong Address
74647b5b,3,Late Delivery
4f6dd0b9,5,None
d274abe9,5,Late Delivery
19cbc7aa,2,Late Delivery
03f55b69,5,Late Delivery
d0bbf8fa,3,None
df3fc09e,1,None
edc89e76,1,None
1e6c071f,3,Late Delivery
7b9604b8,2,None
1f97f6be,1,None
ee375c86,1,Wrong Address
d8857a51,2,None
0c2b70f3,1,None
80c38d95,4,None
4b5ae955,3,None
ddc316a7,1,None
e4f6c08d,1,None
20a6f771,2,None
7c0e6974,1,None
82715ae2,2,None
f78cc139,3,None
594c4296,4,Damaged Package
951c4cf5,5,Damaged Package
b126ba36,3,Late Delivery
9e405ca3,1,Late Delivery
7dfb6ef8,4,Late Delivery
dbd69f47,5,Late Delivery
d829171a,5,Late Delivery
f69bf799,1,None
51325eba,5,Damaged Package
0f1639fb,5,None
438ad1ec,3,None
62c68eee,3,Late Delivery
c51f3482,5,Damaged Package
3930e9f1,2,None
dca0f860,1,None
670a1f12,2,None
c3736cbe,2,Damaged Package
9755f51e,5,Late Delivery
6a9c5ec8,1,None
d075dc81,2,Late Delivery
23602ac6,3,None
2b8e231a,3,None
0d3d762f,1,Late Delivery
dd1ac3de,2,None
757c886a,4,None
d2111a9a,4,None
9276bb2e,1,Late Delivery
386e79b5,1,None
db1d9f5e,4,None
0c7c947c,2,None
1d1dc66a,2,None
ca0ba736,5,Late Delivery
bc38930b,1,Wrong Address
acffdc06,2,None
30cb8520,4,Late Delivery
288c2a3f,4,Late Delivery
24862c0b,3,None
320f25dd,2,Wrong Address
5dd0f292,5,None
1da9cb43,5,None
25410158,1,Damaged Package
3123d71c,3,None
56abc93f,4,Late Delivery
3e8c9ce9,4,Late Delivery
e90f27b6,1,None
7182f920,5,None
8a3a4aa2,5,None
ff056720,4,Late Delivery
7e166b08,1,None
9d5bdb6f,2,Late Delivery
01a5bfb9,3,None
5432f75d,5,Late Delivery
19c47b80,5,Damaged Package
c8a1a534,5,None
51d308b8,2,Wrong Address
9f111030,2,None
ac2ad663,3,None
2faa72ec,5,None
5e083597,4,None
257a367d,5,None
b67fff3e,3,Damaged Package
b937e600,3,Late Delivery
9e49e4f9,4,None
280dc1ec,2,Late Delivery
dd4054a4,4,None
c9f15e91,3,None
d8f32d5c,4,Late Delivery
f276ab86,5,None
fe9371ff,3,Late Delivery
cb183e9b,2,None
6772d688,2,Late Delivery
2ca3b3e6,4,Late Delivery
6d56f0e4,4,None
72853a04,4,None
d44ed302,5,None
4cc74733,2,None
b8a8205e,3,None
6fa0aa90,3,None
1753472f,2,Late Delivery
92895646,4,None
ef532d4b,1,None
057dfff1,4,None
35a14d08,2,None
b13f703c,5,Wrong Address
cec84003,4,Late Delivery
eb3feae8,3,None
a438c092,5,Late Delivery
0f239966,2,Late Delivery
ca0b6eb5,1,Late Delivery
3bf4dcd7,4,None
92e2cd6d,5,Damaged Package
80e52ecd,5,Late Delivery
69081367,3,None
6ed877e3,4,None
43914004,1,None
b811d1c9,5,None
6aacd2c6,3,Damaged Package
bde10dbb,4,Late Delivery
98c8d0d4,4,None
7eb6f223,1,None
c78fc7f0,3,Late Delivery
bc1addc8,1,None
4bec8a6b,5,None
d50c0f7e,2,Late Delivery
f2c24fac,2,Late Delivery
b5eaa2b8,1,Damaged Package
f26a5ed5,1,Late Delivery
20390941,2,Damaged Package
165cc044,5,Late Delivery
b4845bd4,1,Late Delivery
8192ee35,5,Late Delivery
fa213d0b,5,Damaged Package
57c79a3a,3,None
49bd13b0,5,Late Delivery
1a0ab609,4,None
3f067dbe,2,None
638398d9,2,None
807bb99d,1,None
bf2ba087,1,None
0fd77f7c,3,Late Delivery
14a4ff2f,3,None
b5ef908a,4,Late Delivery
9355ad2b,1,Wrong Address
dff9dc7f,2,Late Delivery
a8fdaafb,4,None
b663f1aa,1,Late Delivery
6661dc52,4,None
2de52583,5,None
f92745a5,5,None
86fbc0e3,4,Wrong Address
efdb06d5,1,Late Delivery
13c3bd6f,5,Late Delivery
bd6fad2c,5,None
8fca716c,4,None
f30f50ab,5,Wrong Address
1c93f1a8,2,None
8a08a42a,5,None
9f0076a1,4,None
3559dea4,5,None
db8d11dd,5,None
b9986c9e,3,None
7b7a45f2,4,Wrong Address
08102734,4,Late Delivery
3682d9ad,3,Late Delivery
fc0385b9,3,Late Delivery
43eec985,2,Damaged Package
a74fbb8c,5,Late Delivery
e37d4b37,1,None
ad112e20,1,None
15c7376d,3,Wrong Address
8c68faac,4,Late Delivery
baedc4e1,4,None
09551d34,2,None
be0b0969,1,Wrong Address
7d583beb,4,Wrong Address
798c4c78,2,None
a7e8bbe6,2,Damaged Package
13a84d86,3,Late Delivery
0ec97833,1,None
ba9c75bf,2,None
a81a1e1f,2,Damaged Package
1b571c01,2,Late Delivery
fe2d2d99,1,None
0fe13681,3,None
de959ee5,5,None
bae8e8ab,4,None
c3357eac,1,None
a321606c,1,Late Delivery
b2beb7f7,1,None
32e76b43,5,Damaged Package
2a187099,4,None
8479a603,4,Late Delivery
32d69659,2,Late Delivery
351849da,2,None
c3f2c135,3,None
056da8f9,1,None
dbb6a850,3,Damaged Package
e22fabfe,1,None
d4dd18bc,4,None
7d542275,3,Wrong Address
413d1518,4,Damaged Package
0e5b95b0,2,None
9ccd4e1a,4,Late Delivery
655141da,5,None
286566fa,3,None
55455fbd,1,None
e915deeb,4,None
d39284de,3,Late Delivery
31967b00,1,None
17a0f416,3,None
e65e51cd,3,Late Delivery
00ede20a,5,None
37e821aa,4,Late Delivery
fdfb9e59,5,None
19c7f81a,2,None
20befe40,3,None
5773eb18,4,None
73c9ccce,2,None
791875bb,2,None
a90cb414,5,None
a49a3db5,2,None
15347810,1,None
02297664,1,None
6a9022c2,1,Late Delivery
208a275a,2,None
f654d900,3,None
7c0c307a,4,None
5f52358c,1,Late Delivery
d05a6515,1,Late Delivery
f55ea82f,1,None
24d5ee2d,5,Damaged Package
85bfa54d,5,Wrong Address
c9bc9a24,1,None
03b98819,1,None
b5134dc0,5,None
cc7bba46,4,Damaged Package
11bf5b4f,3,None
6a318281,4,None
f1fde0e9,3,Damaged Package
b80b2f8f,2,Late Delivery
69750d89,2,Late Delivery
4f27befe,4,Late Delivery
40f12942,5,Late Delivery
fe295e55,1,None
3bfeff26,2,None
eefe8675,5,Late Delivery
3d4eca36,5,None
f40129ec,3,None
05edb79c,2,None
1e3cf413,4,Damaged Package
0c8a33b9,5,Damaged Package
e6f2d2b6,4,Late Delivery
79c77c27,4,Wrong Address
e1065898,2,None
188b1451,4,None
f1ad7701,4,None
a7e92c34,1,Late Delivery
701c0a09,4,Damaged Package
91fdc355,1,None
7f1fba07,2,None
4434ec3b,4,Late Delivery
79858a03,5,Late Delivery
8ce7e1ff,4,None
69b81275,1,Wrong Address
d94b7b2d,5,None
75ba85d3,2,None
9c65a5d2,3,None
7faa4156,3,Late Delivery
89f207e4,1,Wrong Address
cde4948d,2,Damaged Package
6d4f8a65,2,Late Delivery
22f67a61,4,None
7f750603,3,Late Delivery
f266afbd,4,Wrong Address
f16921a6,2,None
26a5cbb5,1,None
d7c90448,1,Late Delivery
08234b27,5,None
2502e5e2,1,None
65bf4971,3,None
b3bab58d,5,Damaged Package
6a3e1255,3,Wrong Address
03102ba2,4,None
9ccb5ea3,4,Damaged Package
1aa4a4d7,1,None
0f99336b,5,Late Delivery
13f3a6b2,3,None
fc1bb7e0,3,Late Delivery
49848f60,2,Damaged Package
87659cbf,1,None
28029acf,4,Damaged Package
eae07f98,2,None
58201452,4,Late Delivery
4d5d2f07,4,None
965f4583,3,Damaged Package
6d82378f,4,None
9595b6d4,5,None
ed374540,4,Damaged Package
7865bcf9,5,Late Delivery
1c9e6c1a,4,Late Delivery
25ad7ecf,2,Late Delivery
ae14184a,3,None
c3f2bec1,2,Wrong Address
30a83449,3,Damaged Package
8216a72d,2,None
ab7a491c,1,Late Delivery
7eabc498,4,Wrong Address
681231f1,4,Damaged Package
563b9bca,1,None
9cc0c8c9,1,Late Delivery
bc082fa5,5,Damaged Package
b77cce0b,2,None
f0d9d436,4,Wrong Address
1e215341,5,None
d8a8b42f,4,None
094cf0a5,1,None
f4045201,5,None
283267f7,5,None
d8570642,5,Late Delivery
6c54cce1,2,None
79c6202c,5,Late Delivery
1081bb27,4,None
60ce757b,2,Damaged Package
fec2f311,4,Wrong Address
3a4f34a2,5,Late Delivery
46d06398,5,Damaged Package
79126b6f,4,Damaged Package
9a7a43a5,3,Late Delivery
291988d6,5,None
71530646,5,None
f03e499d,2,Damaged Package
b998c942,4,None
1ca39279,5,None
695f9a83,4,None
870e3be0,2,None
d77fbfc8,4,Late Delivery
543b6999,4,Late Delivery
16a0078f,2,None
ce5cdf23,5,None
e375250b,4,None
8c82d455,3,None
d261233d,5,Late Delivery
f5f65db7,2,None
2d09454a,1,None
32cf1381,3,Damaged Package
b33f8e7c,5,Damaged Package
a6ed0fee,2,None
42b50cc7,3,None
daec8894,5,None
120b7c1d,1,None
7f70e080,5,Damaged Package
f900d6f5,1,None
87397a6a,1,None
2c10b43a,4,None
2d9eebb2,2,Damaged Package
588f2a46,4,Late Delivery
1df37235,1,None
4afd286d,2,Late Delivery
d215fd31,2,None
e1f4f1e3,2,Damaged Package
55163899,3,None
9a0e0498,5,None
1410d7cb,1,Damaged Package
db87a76d,2,Damaged Package
21126700,3,None
37ab28d7,3,None
7a56aef0,1,Damaged Package
98d05dff,4,Damaged Package
9c1cbd28,3,Damaged Package
2a6c6803,1,None
7859b993,3,Damaged Package
0196e209,1,None
9f2c29db,2,None
85209535,4,None
3325c42d,3,None
868591b2,3,Late Delivery
31856195,3,None
c44566ed,5,None
94e886fa,5,None
210387a9,2,Wrong Address
62908b79,3,None
2904ec19,4,None
0865a9be,5,Late Delivery
355d5506,1,Late Delivery
8a6e4ad0,1,Late Delivery
fbca894b,1,Wrong Address
72178c68,2,None
0cc2df8e,3,None
e6341a6b,3,Late Delivery
adeed30b,5,Late Delivery
493c5fad,1,None
79bb6a69,2,None
eaa7dfbe,4,Wrong Address
b953f385,3,Damaged Package
83115da3,3,None
d82be0c5,2,None
2dde8623,5,Late Delivery
96fa9a85,2,None
d5050215,5,None
ce0e14b1,3,None
f56dcd3f,5,None
d4d73621,5,Damaged Package
ebf74406,5,Late Delivery
f25fd606,5,None
f68711ba,1,None
d1013f92,1,Late Delivery
8f39dd0e,1,None
3de9b7cf,1,Late Delivery
c693d65e,2,None
38305170,4,None
a625c229,5,None
654d3c8d,2,Late Delivery
645b06ff,1,Damaged Package
e7ee9bc2,5,None
d6e78ef0,4,None
e83caecb,5,None
e4433b79,3,None
1727ce1a,3,Late Delivery
ed41c7ce,2,None
076d12ff,4,None
5d7464ed,2,None
3b4d98b6,5,None
fe05a03c,4,Damaged Package
07766ea0,2,Late Delivery
6c0fa46e,5,None
168a4cb2,1,None
b0655056,5,Late Delivery
89eb015b,2,Damaged Package
b4c275ac,4,Damaged Package
e94de2ce,4,None
6d394021,1,None
80ba133c,2,Late Delivery
e1adae8a,1,None
87b740bd,3,None
1c4212a4,5,Wrong Address
789a98f8,3,Late Delivery
fb90c94b,3,Late Delivery
75aaf569,1,None
27bf586b,1,None
3bcc7f34,5,Late Delivery
c7c99030,1,Late Delivery
d3b28baa,1,Damaged Package
5e3b21dd,1,Late Delivery
0d83aa68,1,None
8a43beff,1,Late Delivery
3546ea1f,3,None
939385d2,3,Late Delivery
92f3408b,5,Damaged Package
e711f62e,4,Late Delivery
bfe4596a,5,None
4ab16b6a,2,Late Delivery
c26d22a9,5,Late Delivery
4afe977b,5,None
a2f6d6a2,1,Late Delivery
a5c3ee83,1,None
ece0f523,1,None
99bfabe0,4,Late Delivery
c5bf5f92,1,Late Delivery
e05a1b3c,2,Wrong Address
38860708,3,None
2589ec3e,2,None
9bcf8239,4,None
25b3d766,1,Wrong Address
80ff3b43,5,Damaged Package
d04f9743,3,None
fff0d53f,4,None
f473eb4f,2,None
1b2f05cc,1,Late Delivery
2fff5f2d,4,None
fa0118b9,4,None
3bc68d0d,5,None
23727ef0,5,Late Delivery
b911e12e,5,None
73bc21be,2,Late Delivery
c0966fb1,5,None
10b8aa91,4,None
6f059eba,4,None
25a0b641,4,None
003e37f4,3,None
0e258a3a,3,None
8d9cfcf6,2,None
cee4a197,5,Damaged Package
a71395e7,4,None
6767fd75,5,Late Delivery
069c62c8,4,None
5f94b11b,3,Wrong Address
63cdae0c,4,Wrong Address
7a5cfb78,2,Late Delivery
294badf7,1,Late Delivery
f2e13c70,4,None
8f5c87bc,2,None
f47b0843,3,None
c828978c,3,None
a5ad36c5,1,None
6de93e8c,5,Wrong Address
c6b83524,5,None
9e05d947,4,None
65de3c7a,3,Late Delivery
208a4763,2,None
a5757d26,1,None
0f9339dc,5,None
016515b5,4,Late Delivery
b20c6a20,4,Damaged Package
30f3d6cd,3,None
52e8386b,2,Damaged Package
1610844a,2,Damaged Package
2d0bb42c,5,None
b4779296,4,None
0575b11a,3,Damaged Package
75790d26,2,None
b3d46a70,4,Late Delivery
e190dbd9,2,None
1b2a4a90,1,None
497948d2,2,Late Delivery
fdaf6c19,2,Late Delivery
eac4f14c,4,None
79dc3756,2,Late Delivery
566385f2,2,None
57042c4a,1,Wrong Address
bbc5bdfe,2,None
967068d0,2,Late Delivery
2a4214f0,4,Late Delivery
2dca5033,3,None
27d35ea0,1,None
2a3a2c8c,2,None
a43d905b,3,Late Delivery
c412f063,4,None
d5ce14b6,1,Late Delivery
9e6b4c65,4,None
4e16bcb8,3,None
7833efe5,1,None
f00c951a,2,None
b2bd7a44,3,Late Delivery
3968802d,4,None
6cf92d35,1,Late Delivery
d7f30478,3,None
88ba3a81,3,None
8576ed72,4,None
0ed31b7b,4,None
c5fefee7,2,Late Delivery
a257b3da,2,Damaged Package
138abc7b,3,None
ed469352,4,None
27be924b,3,Late Delivery
0a4bddfa,5,None
6d50ede9,4,None
c67b4e65,5,Late Delivery
c4a82ee0,5,None
1dc60d3a,4,None
61c13e3f,2,Late Delivery
1f4c31c9,3,None
97cdfbc9,1,None
09e45352,1,Late Delivery
f8c6dea1,4,None
24fd4e0f,2,None
9fabc11a,2,Late Delivery
0a938d7e,2,Late Delivery
5e18908d,1,None
73a1d7c0,5,None
5b6b84b4,1,None
9d9f304e,2,None
5200a58f,1,Damaged Package
1cb6bfe2,1,Late Delivery
28d4daad,3,None
769c5d3e,4,None
8e65f3d6,5,Damaged Package
c6d3cfc9,3,None
5218cedd,4,Late Delivery
5f14c215,2,None
c7f07103,3,None
75822be1,4,None
021d1a63,3,None
79916e68,1,None
9d4a5e01,1,Damaged Package
6e1a7a42,3,None
c23f4eb7,3,None
d536cbcb,5,None
30c054e7,2,None
1d13a10e,1,None
c876c43b,3,Wrong Address
4bd3027a,4,None
24cf4f39,2,Late Delivery
6726d581,4,None
d69a7d87,2,None
b9b2e6fe,4,None
a16c402b,1,Late Delivery
1ccfc35e,3,None
46843edb,3,Damaged Package
4f560bfb,5,None
8f1dcfad,3,Damaged Package
585cb702,1,None
336d3e67,2,None
93078835,2,None
8d1e03f3,3,None
f76e7d5c,4,None
8cc6fee7,3,None
d4d27afc,2,None
fb96258f,5,None
1e56940b,2,None
e6cd6e38,4,Damaged Package
6b2a1c7f,4,None
5e401016,5,Wrong Address
4907150d,4,Damaged Package
b397f0e2,3,None
baf85048,3,None
35c52ccf,2,None
04a3b5e4,1,Late Delivery
7310a5a1,3,None
f49e52a9,3,Late Delivery
d2bd652b,5,Damaged Package
9a85b0e7,3,Wrong Address
5f7b6644,2,None
dc310124,5,Wrong Address
c23bfa63,3,None
d70d13ea,2,Damaged Package
42a2ec2e,5,None
23fb19ad,1,None
bfc098a3,2,None
153a542d,3,None
5460dbad,5,None
7445e33c,1,Wrong Address
b156b80c,2,None
4c8cb2f0,1,None
5719a84e,2,None
00734468,3,None
575026a1,2,None
6623e156,3,Wrong Address
b18be763,2,None
f411234d,5,Late Delivery
f405329e,2,None
88243e13,2,Late Delivery
f5648a8b,4,None
1b710566,4,Late Delivery
e8d19013,2,Late Delivery
a2ea9b2f,4,None
bcba2bce,3,None
fb64bb35,4,None
241e34c3,2,Damaged Package
97d8975a,1,None
854da528,1,None
e3ec3ff2,2,None
e8c9b17a,2,Late Delivery
45dbb40c,1,None
e69d871d,5,Late Delivery
e1e1aadf,4,Late Delivery
6883a976,5,Late Delivery
0761fbf2,3,Late Delivery
aa2db34e,1,None
e7975338,1,Damaged Package
1cc070b4,5,None
3e2920f3,3,None
42562a7f,5,Late Delivery
e9d7a812,3,None
3a9f0353,2,Late Delivery
e2e78c75,2,None
8e43f6c4,1,None
65c449b0,2,None
c48a361a,5,None
74f09726,3,None
acd3b27f,1,None
b92688c3,2,Late Delivery
ab2d2bd5,1,Late Delivery
6a8c30a5,1,None
7aa89d94,3,None
0364015a,5,Late Delivery
4c18a0eb,5,Late Delivery
22283c64,4,Late Delivery
7a58fd29,5,Late Delivery
7a981a72,2,None
591950db,4,None
b7fede78,4,Damaged Package
bf4b99cb,4,None
bedc804e,4,None
c8d25eeb,5,Damaged Package
934a1da1,4,None
9a9ac54d,2,None
ca5d7d94,2,None
b36f87ab,1,Damaged Package
9b1b52f2,2,Late Delivery
b1e6903e,1,None
ed442660,2,Late Delivery
c3bbe025,4,None
5b733c87,3,None
1c651ebb,4,Damaged Package
9b2e66b1,5,Late Delivery
8221fd47,1,Late Delivery
06772c53,3,Damaged Package
9df2b079,2,Late Delivery
e6573638,4,None
9e9b1a04,1,None
a3c2eba5,1,None
9fa3a133,2,None
762c93c3,1,Late Delivery
6dc6fbfb,2,Late Delivery
23135001,2,Late Delivery
a9fca9d3,4,None
5afcd93a,1,None
5aaba644,5,Damaged Package
fdb0e75a,5,Late Delivery
48e30638,4,Late Delivery
6293f40b,4,None
00cdb42f,2,Late Delivery
a27bcf68,5,None
6c22b466,1,Late Delivery
e0c765ba,5,None
dde6d335,4,Late Delivery
99df73e5,4,None
ac5befda,2,Damaged Package
4081de34,1,None
bc873455,4,None
c1122dbd,1,None
66fd633f,5,None
62fb9bee,2,None
b404cad7,5,Late Delivery
babd9099,4,None
6be8639f,4,Late Delivery
9a8c8766,1,None
5dbb45be,4,None
3f42adcb,1,Late Delivery
fc1342dc,3,None
00463efe,4,None
18f79f45,5,None
97a6028c,5,None
5fee734c,1,None
162e5c05,3,Late Delivery
d242510f,4,None
8f825733,2,Wrong Address
c022590e,2,None
77888a67,5,None
be519f22,4,None
bd5ef742,2,None
882313c8,1,Wrong Address
7ca63aa3,4,Late Delivery
88f61220,5,None
41ae8675,3,None
76915ec0,1,Late Delivery
e389a126,1,None
c1dc9905,4,None
ecf67d56,3,None
8969155e,1,Late Delivery
d73a303b,3,None
8902a1e9,5,Late Delivery
05192cc5,1,Late Delivery
264abc22,2,None
6973e46d,5,Damaged Package
baa620ee,5,Damaged Package
17ce1f20,1,None
9d837c1f,2,None
a8327d1a,3,None
9fd3169f,2,None
4fc10392,5,None
c2b591b4,1,None
c1324445,2,Late Delivery
0e7df03c,2,None
dadd71fb,5,None
0d088359,3,Damaged Package
199bb314,2,None
ebc68af2,2,None
256caf4e,4,None
d0fdc85e,5,None
cea59bf8,4,Late Delivery
ed4209d0,5,None
1b8151ac,5,None
60fe4ffe,4,Late Delivery
59e24075,3,Late Delivery
7785187c,3,None
1cfdc964,5,None
8548dfcb,4,None
494972a1,2,None
b1eadb28,5,None
3c255a9f,5,None
b76404e3,1,None
454936bd,3,None
65b73e58,4,Late Delivery
d929e78a,2,Late Delivery
ea077b95,2,None
620e2c44,5,None
06e9c32e,2,None
e701a4ad,2,Wrong Address
460e80e0,5,None
07b0b577,3,None
2556f0da,1,Wrong Address
26ae8f5f,3,None
b4ffd3fe,3,Late Delivery
2d7bb63e,1,None
c6fe988f,5,None
39c1e43a,3,None
6cf19780,4,Damaged Package
028c4c43,4,None
b15d01ea,1,None
19e45789,4,Wrong Address
872ef4c1,5,Late Delivery
363b82ea,2,None
ff5dedb4,5,None
bdcd3e24,1,None
4e4378f1,2,Damaged Package
429797ae,4,Late Delivery
5134d6df,3,None
1718bd96,4,None
74a4c9b9,5,Damaged Package
29cead4c,5,None
e0e81956,1,Late Delivery
dedf6cfe,3,None
54f61b70,3,Late Delivery
21670714,2,None
13d1bf32,2,Late Delivery
2ae69896,5,None
f84e8b7a,1,None
b48d9528,5,Late Delivery
ad596495,3,None
eae24e81,3,Late Delivery
145287a9,5,None
6c0aabbd,3,Late Delivery
e55f5961,2,Late Delivery
b4e15f71,3,Damaged Package
49b3f6e8,2,Late Delivery
9275b118,4,None
e1536098,1,None
162ad2f7,1,Late Delivery
34bfe977,3,Late Delivery
7c78e5ac,1,None
ca2da77b,4,None
8e4cdbd9,3,None
eced844e,2,None
643eeb3e,4,None
f70eb9b1,4,Late Delivery
9f396c9c,1,None
91baa676,2,None
8ccad279,5,None
34bf539c,4,None
f91a513c,1,None
0ae14e43,4,None
c9f2f520,2,Late Delivery
e89738e0,2,None
f8a80d10,3,None
36d716be,5,Late Delivery
b00e2af1,5,Late Delivery
20e3b46b,1,None
aeb89234,5,None
d258b07f,2,None
4c1fac59,5,None
485e05b9,1,Damaged Package
74542277,4,None
6a683334,5,Late Delivery
54fdad08,5,None
686c50e0,2,None
fb714f3c,2,Damaged Package
5f3a178b,4,Damaged Package
d4b5ed39,3,Late Delivery
11c816e9,5,None
b3c5eab5,2,None
025d8a42,3,None
0d3865bb,5,Wrong Address
1463266f,5,None
e60e3bd7,3,Damaged Package
4a6140eb,2,Late Delivery
dd6b1ece,4,None
b5267ce5,5,None
65af1bcc,1,Late Delivery
4c6c33a7,1,Late Delivery
f06352e6,1,None
8d79ff39,4,None
50bb3ea0,5,None
117a317e,2,None
212d6b52,2,Late Delivery
7a6391ce,4,Wrong Address
0531288b,5,None
2e08b326,3,Late Delivery
530816d7,3,None
9abaa5bd,5,Late Delivery
31677eea,5,None
485bfdeb,2,Late Delivery
2750ab1a,4,None
2146cc16,4,None
3883bd2d,2,Wrong Address
1d487965,1,Damaged Package
354cea67,3,None
e3cc08a6,5,None
d7fc22a4,3,Damaged Package
d9bfbf8d,3,Late Delivery
40b93e70,4,Damaged Package
cd8ac64d,2,None
64429997,1,None
7020c4bd,1,None
7048814d,2,None
453eef54,3,Damaged Package
15935371,2,Late Delivery
5151842e,2,None
e2936897,5,None
6c3cbf89,5,Late Delivery
431d322a,3,Late Delivery
884fbb06,4,Late Delivery
68ae5cd5,1,None
ed911a4e,5,None
bc51990a,3,Late Delivery
f613b510,2,None
646a0623,5,None
f2a6a420,2,None
235e81e6,2,Damaged Package
e27bd03a,5,None
817a08e1,3,None
30fef937,1,None
9529dba4,3,None
34cd4f20,4,Late Delivery
b40a0c33,4,Late Delivery
4fb5688c,1,Damaged Package
9c30964b,4,None
28a1dad2,2,Late Delivery
fdca7a8c,4,Late Delivery
8b6ba5db,5,None
ace92c0c,2,None
9b66c68c,3,None
fe9b7d04,1,Late Delivery
4ec82501,5,None
01d0be27,5,None
cc3c3ac7,1,None
4d3610ae,4,Late Delivery
0d12064e,1,Late Delivery
5075e970,1,None
75f699ac,4,None
7e94393c,3,Late Delivery
bcdd47d0,1,None
d132be75,4,None
97139fc9,5,None
bfe5b23b,1,Late Delivery
386b42d2,1,None
47ed55ca,3,Late Delivery
dd2187d3,3,None
7c3b11a3,5,Late Delivery
4466936f,3,None
c4a3cc1e,5,Wrong Address
1115bad9,1,None
c109126a,4,None
5688b135,3,None
9fecfd83,5,Damaged Package
27c8b0f0,3,Damaged Package
576af065,3,None
23d45307,2,Late Delivery
8e252679,1,Late Delivery
e041159a,3,None
9ce5d826,4,None
bf9f9a1e,2,None
a63e5eca,5,Late Delivery
5f9e5fa4,5,None
b288a0c2,4,None
d67d9b43,4,None
f6dacc44,1,Damaged Package
faa4346f,4,None
321a6a25,5,None
ed6eb232,1,Late Delivery
6a1397da,4,Late Delivery
8057ea51,4,Late Delivery
d34bf850,5,Late Delivery
3bbd3554,1,None
aec073a8,2,None
a70746c0,2,Late Delivery
0aaa984e,1,Damaged Package
48a752c1,4,None
85f0e3ce,4,None
57eff261,1,None
