Order_ID,Order_Date,Delivery_Date,Delivery_Status,City,Carrier_ID,Delivery_Zone
1d487965,2023-03-11,2023-03-14,Cancelled,Kolkata,C003,South
354cea67,2023-04-17,2023-04-18,Cancelled,Pune,C005,East
e3cc08a6,2023-02-14,2023-02-16,Delivered,Delhi,C002,North
d7fc22a4,2023-05-23,2023-05-25,Delivered,Mumbai,C001,South
d9bfbf8d,2023-04-29,2023-05-03,Delivered,Hyderabad,C009,West
40b93e70,2023-05-26,2023-05-31,Delivered,Delhi,C005,Central
cd8ac64d,2023-02-05,2023-02-07,Delivered,Bangalore,C002,Central
64429997,2023-02-21,2023-02-25,Delivered,Pune,C010,North
7020c4bd,2023-02-17,2023-02-19,Cancelled,Delhi,C004,Central
7048814d,2023-04-08,2023-04-12,Delivered,Mumbai,C003,Central
453eef54,2023-03-16,2023-03-21,Delayed,Chennai,C007,Central
15935371,2023-05-22,2023-05-27,Delivered,Ahmedabad,C001,West
5151842e,2023-05-06,2023-05-09,Delivered,Hyderabad,C010,Central
e2936897,2023-01-11,2023-01-13,Delayed,Bangalore,C004,East
6c3cbf89,2023-03-19,2023-03-20,Delivered,Pune,C007,North
431d322a,2023-05-30,2023-05-31,Delivered,Ahmedabad,C010,North
884fbb06,2023-03-19,2023-03-21,Delivered,Hyderabad,C005,North
68ae5cd5,2023-05-07,2023-05-08,Delayed,Hyderabad,C004,West
ed911a4e,2023-05-24,2023-05-27,Delayed,Kolkata,C004,West
bc51990a,2023-04-29,2023-05-03,Delivered,Hyderabad,C002,Central
f613b510,2023-02-27,2023-02-28,Delivered,Delhi,C008,East
646a0623,2023-01-07,2023-01-09,Cancelled,Delhi,C004,Central
f2a6a420,2023-01-01,2023-01-05,Delayed,Ahmedabad,C002,North
235e81e6,2023-02-09,2023-02-11,Delivered,Chennai,C009,East
e27bd03a,2023-03-09,2023-03-13,Delayed,Mumbai,C010,North
817a08e1,2023-03-18,2023-03-19,Delivered,Pune,C007,East
30fef937,2023-06-13,2023-06-14,Delivered,Ahmedabad,C003,South
9529dba4,2023-06-12,2023-06-16,Delivered,Pune,C007,West
34cd4f20,2023-05-01,2023-05-04,Delivered,Ahmedabad,C001,West
b40a0c33,2023-02-01,2023-02-06,Delivered,Bangalore,C001,North
4fb5688c,2023-06-17,2023-06-20,Delivered,Delhi,C004,North
9c30964b,2023-06-20,2023-06-24,Delivered,Hyderabad,C004,South
28a1dad2,2023-03-15,2023-03-18,Delayed,Mumbai,C004,Central
fdca7a8c,2023-04-17,2023-04-22,Delayed,Ahmedabad,C009,East
8b6ba5db,2023-02-15,2023-02-20,Delivered,Bangalore,C006,South
ace92c0c,2023-05-06,2023-05-11,Delayed,Pune,C003,South
9b66c68c,2023-06-26,2023-06-29,Delivered,Bangalore,C006,North
fe9b7d04,2023-06-15,2023-06-18,Delivered,Bangalore,C002,North
4ec82501,2023-03-04,2023-03-09,Delayed,Pune,C002,Central
01d0be27,2023-01-08,2023-01-10,Delivered,Bangalore,C007,Central
cc3c3ac7,2023-01-31,2023-02-05,Delivered,Chennai,C003,North
4d3610ae,2023-03-12,2023-03-17,Delivered,Bangalore,C007,West
0d12064e,2023-05-07,2023-05-10,Delayed,Mumbai,C003,Central
5075e970,2023-01-18,2023-01-23,Delivered,Ahmedabad,C002,South
75f699ac,2023-06-03,2023-06-05,Delayed,Delhi,C004,North
7e94393c,2023-04-03,2023-04-05,Delivered,Mumbai,C004,East
bcdd47d0,2023-05-29,2023-05-30,Delivered,Hyderabad,C003,East
d132be75,2023-05-04,2023-05-08,Delayed,Kolkata,C009,West
97139fc9,2023-05-25,2023-05-29,Delivered,Chennai,C006,North
bfe5b23b,2023-04-22,2023-04-25,Delivered,Chennai,C005,South
386b42d2,2023-03-08,2023-03-11,Delivered,Hyderabad,C006,West
47ed55ca,2023-06-10,2023-06-15,Delayed,Pune,C008,South
dd2187d3,2023-06-25,2023-06-28,Delivered,Mumbai,C005,East
7c3b11a3,2023-05-02,2023-05-06,Delivered,Mumbai,C004,South
4466936f,2023-06-27,2023-07-01,Delivered,Hyderabad,C007,East
c4a3cc1e,2023-01-31,2023-02-01,Delayed,Pune,C005,Central
1115bad9,2023-04-06,2023-04-11,Delivered,Kolkata,C004,East
c109126a,2023-05-12,2023-05-15,Delivered,Bangalore,C005,East
5688b135,2023-05-28,2023-05-31,Delivered,Pune,C004,West
9fecfd83,2023-01-05,2023-01-06,Delivered,Ahmedabad,C008,West
27c8b0f0,2023-03-08,2023-03-10,Delivered,Bangalore,C008,North
576af065,2023-02-11,2023-02-16,Delivered,Ahmedabad,C001,North
23d45307,2023-05-29,2023-05-31,Delivered,Delhi,C003,East
8e252679,2023-01-15,2023-01-17,Delayed,Mumbai,C004,Central
e041159a,2023-02-07,2023-02-09,Delayed,Mumbai,C002,North
9ce5d826,2023-03-23,2023-03-27,Delivered,Hyderabad,C005,East
bf9f9a1e,2023-04-29,2023-05-01,Delayed,Hyderabad,C008,West
a63e5eca,2023-06-27,2023-06-28,Delivered,Bangalore,C002,North
5f9e5fa4,2023-02-04,2023-02-09,Delayed,Pune,C009,North
b288a0c2,2023-04-02,2023-04-07,Delivered,Mumbai,C007,East
d67d9b43,2023-02-11,2023-02-14,Delivered,Mumbai,C006,East
f6dacc44,2023-01-14,2023-01-18,Delayed,Chennai,C008,South
faa4346f,2023-03-11,2023-03-15,Delayed,Ahmedabad,C002,South
321a6a25,2023-04-03,2023-04-07,Delivered,Delhi,C005,Central
ed6eb232,2023-04-18,2023-04-23,Delivered,Delhi,C004,North
6a1397da,2023-06-12,2023-06-15,Delivered,Ahmedabad,C008,South
8057ea51,2023-04-02,2023-04-05,Delivered,Bangalore,C001,East
d34bf850,2023-01-13,2023-01-14,Delivered,Kolkata,C003,North
3bbd3554,2023-03-16,2023-03-18,Delivered,Pune,C010,South
aec073a8,2023-03-16,2023-03-18,Delayed,Mumbai,C008,Central
a70746c0,2023-05-16,2023-05-21,Delivered,Chennai,C005,Central
0aaa984e,2023-06-13,2023-06-17,Delivered,Pune,C004,Central
48a752c1,2023-01-20,2023-01-21,Delivered,Mumbai,C006,Central
85f0e3ce,2023-05-12,2023-05-15,Delivered,Hyderabad,C005,East
57eff261,2023-02-19,2023-02-20,Delivered,Pune,C003,Central
fa855d56,2023-06-10,2023-06-14,Delivered,Bangalore,C005,West
a2fc654d,2023-02-16,2023-02-20,Delayed,Pune,C004,Central
eb64f2a9,2023-01-25,2023-01-29,Delayed,Kolkata,C001,South
3ab0fb50,2023-06-03,2023-06-05,Delivered,Pune,C001,North
8b7ff1d3,2023-02-12,2023-02-16,Delivered,Pune,C007,South
6552e37c,2023-05-20,2023-05-24,Delivered,Pune,C004,North
14e5d698,2023-03-24,2023-03-25,Delayed,Delhi,C001,East
5b6650fb,2023-03-22,2023-03-25,Delayed,Mumbai,C006,North
776e8b74,2023-06-25,2023-06-28,Delivered,Kolkata,C001,West
ebfc7a1e,2023-03-19,2023-03-20,Delivered,Ahmedabad,C008,Central
fe07300d,2023-03-11,2023-03-14,Delayed,Bangalore,C009,South
d72882f7,2023-06-25,2023-06-27,Delivered,Ahmedabad,C003,North
1998e05a,2023-06-28,2023-07-02,Delivered,Delhi,C007,South
be7039af,2023-06-26,2023-06-30,Delayed,Mumbai,C005,Central
aec484d8,2023-04-03,2023-04-07,Delayed,Chennai,C003,East
856dcd49,2023-01-25,2023-01-30,Delivered,Bangalore,C005,Central
e60487d8,2023-05-17,2023-05-19,Delivered,Mumbai,C010,East
1efb8475,2023-05-29,2023-06-02,Delivered,Delhi,C007,South
bbf77ac2,2023-04-01,2023-04-05,Delivered,Delhi,C007,East
feda259c,2023-02-06,2023-02-08,Delivered,Chennai,C009,East
3579f330,2023-01-04,2023-01-07,Delivered,Bangalore,C008,East
89af711e,2023-02-05,2023-02-07,Delayed,Bangalore,C004,East
2bd64aac,2023-05-13,2023-05-18,Delayed,Kolkata,C005,East
96af6e83,2023-03-14,2023-03-16,Delivered,Mumbai,C005,North
82f1fe5b,2023-04-06,2023-04-09,Delivered,Kolkata,C010,East
b075c683,2023-05-05,2023-05-07,Delivered,Delhi,C002,East
91288f74,2023-04-16,2023-04-21,Delayed,Ahmedabad,C007,Central
92a141a8,2023-03-29,2023-04-01,Delivered,Delhi,C007,Central
d574b2f0,2023-02-11,2023-02-16,Delivered,Pune,C009,Central
a3cbe9c2,2023-01-27,2023-01-31,Delayed,Chennai,C009,East
423c12f4,2023-02-25,2023-02-26,Delivered,Chennai,C004,Central
c8adcb12,2023-02-09,2023-02-10,Delayed,Ahmedabad,C005,North
81abda86,2023-05-09,2023-05-10,Cancelled,Ahmedabad,C007,South
aaa1f0e3,2023-02-26,2023-02-27,Delivered,Bangalore,C010,Central
b8b88a99,2023-02-18,2023-02-19,Delivered,Ahmedabad,C007,Central
2663c264,2023-05-24,2023-05-26,Cancelled,Kolkata,C010,North
6883310b,2023-06-07,2023-06-12,Cancelled,Delhi,C008,West
535ea004,2023-06-26,2023-06-30,Delivered,Pune,C008,West
cf75521b,2023-05-15,2023-05-19,Delivered,Mumbai,C002,North
a53c54c5,2023-05-17,2023-05-18,Delivered,Pune,C009,Central
d96f4d14,2023-05-22,2023-05-24,Cancelled,Hyderabad,C004,South
f809154a,2023-06-29,2023-06-30,Delivered,Mumbai,C001,Central
28e2ddc7,2023-01-30,2023-01-31,Delivered,Chennai,C001,North
b7d693f6,2023-04-17,2023-04-21,Delayed,Mumbai,C005,North
24be1d43,2023-04-28,2023-04-30,Delivered,Ahmedabad,C007,East
c62d4a31,2023-01-20,2023-01-21,Delivered,Delhi,C005,North
40cb5ef9,2023-01-30,2023-02-01,Delivered,Kolkata,C003,East
50b20f12,2023-02-03,2023-02-06,Delayed,Ahmedabad,C007,North
c68e6304,2023-01-05,2023-01-08,Delivered,Ahmedabad,C001,East
857e6393,2023-05-03,2023-05-06,Delayed,Pune,C001,East
46ee4f97,2023-03-31,2023-04-05,Delivered,Bangalore,C002,Central
31362206,2023-03-21,2023-03-22,Delivered,Kolkata,C001,East
b79362fe,2023-06-26,2023-06-27,Delivered,Hyderabad,C009,West
04850c7b,2023-04-03,2023-04-05,Delivered,Bangalore,C004,North
39f3ca98,2023-02-05,2023-02-08,Delivered,Hyderabad,C007,South
177f268c,2023-04-24,2023-04-27,Delayed,Hyderabad,C005,North
efba1c11,2023-06-02,2023-06-03,Delayed,Delhi,C007,Central
a0fe4df9,2023-05-14,2023-05-15,Delivered,Delhi,C007,Central
144ebc65,2023-03-29,2023-04-03,Delivered,Ahmedabad,C001,East
e8dbee49,2023-02-14,2023-02-15,Delivered,Chennai,C001,Central
06548d7c,2023-03-19,2023-03-20,Delayed,Chennai,C003,Central
75c3b392,2023-01-08,2023-01-13,Delivered,Hyderabad,C010,North
b0946b29,2023-01-31,2023-02-01,Delivered,Kolkata,C002,West
64df4e91,2023-02-26,2023-02-28,Delivered,Chennai,C007,West
99a2c6ef,2023-02-02,2023-02-04,Delivered,Delhi,C003,East
3d4aa68c,2023-06-27,2023-07-01,Delivered,Chennai,C007,Central
b475f94b,2023-02-06,2023-02-10,Delivered,Hyderabad,C009,Central
e52f6c48,2023-06-26,2023-06-27,Delivered,Pune,C001,West
1fe19a56,2023-02-28,2023-03-03,Delayed,Bangalore,C003,East
40aeb02a,2023-03-20,2023-03-25,Delivered,Kolkata,C006,Central
25f0a807,2023-02-02,2023-02-05,Delivered,Kolkata,C009,East
d10fdd35,2023-02-23,2023-02-28,Delivered,Mumbai,C005,North
16c58fb2,2023-02-03,2023-02-08,Delivered,Ahmedabad,C003,Central
ead6af2f,2023-01-21,2023-01-22,Delivered,Chennai,C008,Central
30ffe44a,2023-04-19,2023-04-24,Delivered,Ahmedabad,C005,Central
f8bcf255,2023-06-26,2023-06-29,Delivered,Ahmedabad,C006,West
4489de38,2023-01-29,2023-01-31,Delivered,Kolkata,C002,West
928dd0f0,2023-01-20,2023-01-21,Delivered,Pune,C004,Central
3bcf2118,2023-01-05,2023-01-09,Delivered,Pune,C001,Central
270a63ce,2023-05-04,2023-05-09,Delayed,Delhi,C004,North
486b051d,2023-04-21,2023-04-24,Delivered,Bangalore,C001,North
b70a85ff,2023-01-11,2023-01-13,Delivered,Delhi,C004,East
9c1527d6,2023-02-20,2023-02-25,Delivered,Chennai,C002,East
f046c07c,2023-01-28,2023-01-29,Delivered,Hyderabad,C006,West
4359c483,2023-01-09,2023-01-13,Delivered,Pune,C006,South
17b21a92,2023-06-18,2023-06-23,Delivered,Pune,C008,North
723ebfd5,2023-05-12,2023-05-14,Delayed,Mumbai,C009,East
816e57f2,2023-06-01,2023-06-04,Delivered,Mumbai,C008,North
04c6306a,2023-01-16,2023-01-17,Delivered,Pune,C001,North
24d7333d,2023-05-01,2023-05-05,Delayed,Bangalore,C003,South
c951128a,2023-01-31,2023-02-03,Delayed,Kolkata,C006,North
91289328,2023-03-06,2023-03-08,Delivered,Kolkata,C001,South
dab53b3b,2023-01-12,2023-01-16,Delivered,Pune,C008,South
b816529b,2023-01-17,2023-01-21,Delivered,Kolkata,C006,North
d98034b1,2023-03-19,2023-03-22,Delivered,Mumbai,C001,North
00bb02a4,2023-06-20,2023-06-25,Delivered,Hyderabad,C010,East
16ff76fc,2023-01-03,2023-01-06,Delivered,Kolkata,C002,North
dec48b79,2023-01-25,2023-01-28,Delayed,Ahmedabad,C006,North
db33c26e,2023-02-01,2023-02-05,Delivered,Delhi,C010,North
454ffe9d,2023-06-04,2023-06-08,Delivered,Pune,C008,East
b2574092,2023-02-22,2023-02-24,Delivered,Kolkata,C005,South
b8648943,2023-05-31,2023-06-03,Delayed,Ahmedabad,C001,East
6a62a9cb,2023-02-21,2023-02-24,Delivered,Hyderabad,C010,North
70742774,2023-02-17,2023-02-19,Delivered,Pune,C002,Central
24eff20e,2023-06-21,2023-06-23,Delivered,Ahmedabad,C004,North
94e283c6,2023-03-31,2023-04-04,Delivered,Bangalore,C004,East
501e1d48,2023-01-08,2023-01-10,Delivered,Bangalore,C007,East
9006372c,2023-01-24,2023-01-26,Delivered,Ahmedabad,C002,West
f9c2e929,2023-02-07,2023-02-08,Delivered,Mumbai,C007,Central
9737937f,2023-03-13,2023-03-14,Delivered,Hyderabad,C007,East
a76d16fe,2023-05-29,2023-05-30,Delivered,Ahmedabad,C007,South
51b13c65,2023-03-31,2023-04-05,Delivered,Delhi,C003,North
921aaab4,2023-04-01,2023-04-02,Delivered,Hyderabad,C006,South
ed78d5a0,2023-02-11,2023-02-13,Delivered,Delhi,C006,East
5c4917ad,2023-05-09,2023-05-10,Delivered,Delhi,C004,East
92058012,2023-06-06,2023-06-10,Delivered,Hyderabad,C001,South
1b7834ad,2023-03-03,2023-03-05,Cancelled,Pune,C009,South
911e5cbe,2023-05-10,2023-05-12,Delivered,Chennai,C002,West
0f01dc85,2023-05-26,2023-05-27,Delivered,Hyderabad,C009,North
7c4a14bc,2023-01-18,2023-01-21,Delivered,Ahmedabad,C008,South
0d860da7,2023-01-26,2023-01-29,Delayed,Pune,C001,North
7d7e72fb,2023-05-29,2023-06-01,Delayed,Delhi,C007,Central
2352e61d,2023-01-04,2023-01-09,Delivered,Pune,C010,East
f6fd4ad0,2023-05-16,2023-05-18,Delivered,Pune,C003,South
bae45615,2023-02-25,2023-03-01,Delivered,Kolkata,C010,Central
6af58bd5,2023-02-19,2023-02-23,Delivered,Ahmedabad,C010,East
ae2b5df7,2023-03-14,2023-03-18,Delayed,Bangalore,C009,West
39f5a895,2023-02-13,2023-02-14,Delivered,Bangalore,C005,East
494a98af,2023-05-18,2023-05-23,Delivered,Ahmedabad,C003,South
6efb094e,2023-01-02,2023-01-07,Delayed,Ahmedabad,C008,Central
597ab58d,2023-01-26,2023-01-29,Delayed,Mumbai,C003,Central
61dda2cd,2023-02-24,2023-02-26,Delivered,Bangalore,C007,Central
4af64340,2023-05-10,2023-05-14,Delivered,Chennai,C007,East
89c2eb46,2023-05-02,2023-05-03,Delivered,Delhi,C007,North
0ed45922,2023-04-04,2023-04-07,Delayed,Hyderabad,C001,North
bf373a0e,2023-06-28,2023-06-30,Delayed,Hyderabad,C005,East
86180dae,2023-05-31,2023-06-04,Delivered,Chennai,C001,South
7afcff7c,2023-02-17,2023-02-19,Delayed,Bangalore,C007,East
eac9fa8b,2023-04-23,2023-04-26,Delayed,Delhi,C008,North
f6ae5ce3,2023-06-22,2023-06-23,Delivered,Bangalore,C007,East
e66e745e,2023-01-28,2023-01-29,Delivered,Pune,C001,Central
9e50650f,2023-02-16,2023-02-17,Delayed,Mumbai,C003,South
06b7116d,2023-04-01,2023-04-04,Delivered,Bangalore,C010,South
85c74624,2023-04-08,2023-04-12,Delivered,Mumbai,C003,West
ed26f8e2,2023-04-19,2023-04-21,Delayed,Ahmedabad,C007,East
5951a18a,2023-02-24,2023-02-28,Delayed,Ahmedabad,C004,Central
de19bdf1,2023-05-12,2023-05-16,Delivered,Hyderabad,C003,East
79d7ba9c,2023-02-28,2023-03-04,Delivered,Delhi,C006,West
f9edb1a2,2023-04-15,2023-04-18,Delivered,Kolkata,C010,West
b624986d,2023-01-29,2023-02-02,Delivered,Pune,C006,East
354810a5,2023-03-22,2023-03-24,Delivered,Mumbai,C010,East
58f7b20d,2023-02-01,2023-02-04,Delayed,Bangalore,C005,East
d673d3f3,2023-04-30,2023-05-04,Delivered,Ahmedabad,C006,North
09f214e5,2023-01-29,2023-02-01,Delivered,Pune,C003,West
528d4e45,2023-05-14,2023-05-19,Delivered,Bangalore,C010,South
f8b67b6d,2023-02-04,2023-02-06,Cancelled,Pune,C005,North
4a87348e,2023-05-07,2023-05-08,Delivered,Hyderabad,C009,Central
85ba0005,2023-04-03,2023-04-05,Delivered,Chennai,C004,South
95044a2f,2023-06-30,2023-07-03,Delivered,Pune,C002,South
71f888aa,2023-03-15,2023-03-19,Delivered,Ahmedabad,C005,South
2ee67524,2023-05-23,2023-05-24,Delivered,Kolkata,C003,West
34dc3a82,2023-01-11,2023-01-15,Delivered,Chennai,C003,Central
935ae608,2023-01-22,2023-01-25,Delivered,Ahmedabad,C004,North
ffad7f01,2023-03-25,2023-03-27,Delivered,Bangalore,C004,Central
843a80b7,2023-05-07,2023-05-08,Delivered,Ahmedabad,C005,North
2b2b3f48,2023-01-30,2023-02-01,Delivered,Chennai,C007,West
3f1becae,2023-04-09,2023-04-11,Delivered,Pune,C004,Central
4040f9cc,2023-03-14,2023-03-19,Delivered,Kolkata,C007,South
43ca98c3,2023-04-27,2023-05-02,Delivered,Kolkata,C009,Central
3711c1ed,2023-06-03,2023-06-07,Delivered,Delhi,C003,West
65a3d2fe,2023-03-21,2023-03-24,Delivered,Ahmedabad,C005,West
21b415fc,2023-06-25,2023-06-27,Delivered,Chennai,C004,West
92184c2a,2023-04-24,2023-04-26,Delivered,Delhi,C009,North
cd1acc91,2023-02-27,2023-03-03,Delivered,Bangalore,C005,Central
eb47d555,2023-05-22,2023-05-23,Cancelled,Bangalore,C010,South
f63c013d,2023-04-15,2023-04-16,Delayed,Bangalore,C002,South
4b10a6ec,2023-03-16,2023-03-19,Delivered,Hyderabad,C010,East
c495c220,2023-04-20,2023-04-23,Delivered,Chennai,C001,West
56c5ef7c,2023-02-18,2023-02-23,Delivered,Mumbai,C007,South
002225ee,2023-01-18,2023-01-21,Delivered,Kolkata,C001,West
6f89384c,2023-05-02,2023-05-05,Delivered,Mumbai,C008,South
40b03ad6,2023-06-23,2023-06-24,Delivered,Bangalore,C009,Central
da0a666a,2023-04-05,2023-04-06,Delivered,Pune,C007,East
cd9976d3,2023-02-15,2023-02-19,Delayed,Ahmedabad,C009,West
7914ae4a,2023-01-04,2023-01-09,Delivered,Pune,C010,North
79784df2,2023-06-22,2023-06-24,Delayed,Chennai,C006,North
168991dc,2023-05-06,2023-05-08,Delayed,Pune,C007,South
b5232a83,2023-06-22,2023-06-24,Delivered,Delhi,C003,Central
1b57cc5f,2023-01-27,2023-01-30,Delivered,Ahmedabad,C009,West
ae0c6afd,2023-04-12,2023-04-17,Delivered,Ahmedabad,C003,East
15ddf740,2023-04-23,2023-04-26,Delivered,Mumbai,C006,Central
b6c450c1,2023-05-14,2023-05-19,Delivered,Pune,C004,South
b07017d6,2023-06-18,2023-06-22,Delivered,Bangalore,C009,Central
8ee31034,2023-06-23,2023-06-28,Delivered,Mumbai,C001,East
ca5b1df0,2023-01-22,2023-01-27,Delayed,Mumbai,C009,Central
8b6f3bdc,2023-01-31,2023-02-05,Delivered,Kolkata,C004,West
61fadb6e,2023-02-06,2023-02-11,Cancelled,Mumbai,C010,South
ee1699f5,2023-04-12,2023-04-14,Delivered,Bangalore,C005,East
bc2af4ca,2023-04-13,2023-04-17,Delayed,Kolkata,C001,South
e8f43449,2023-06-27,2023-06-28,Delivered,Ahmedabad,C001,West
31dc05a6,2023-06-01,2023-06-05,Delivered,Bangalore,C006,East
60b236a3,2023-01-27,2023-02-01,Delayed,Hyderabad,C010,East
b9cd4779,2023-02-13,2023-02-18,Delivered,Ahmedabad,C001,South
8e98ddfc,2023-01-17,2023-01-20,Delivered,Ahmedabad,C002,Central
a2b39fdc,2023-04-04,2023-04-09,Delivered,Pune,C003,Central
d27ec7ed,2023-02-20,2023-02-24,Delivered,Hyderabad,C007,North
b792efb1,2023-03-28,2023-03-29,Delivered,Pune,C002,North
4f1a49d2,2023-02-21,2023-02-24,Delayed,Hyderabad,C005,East
439da0da,2023-06-02,2023-06-05,Delivered,Mumbai,C009,South
79656881,2023-04-14,2023-04-15,Delivered,Chennai,C010,East
70491bee,2023-02-01,2023-02-05,Delayed,Bangalore,C008,South
00e8dec1,2023-03-01,2023-03-06,Delivered,Hyderabad,C008,West
5f45a3bd,2023-04-19,2023-04-20,Delivered,Ahmedabad,C002,North
7d51f308,2023-05-08,2023-05-12,Delayed,Ahmedabad,C001,East
a7c1f9bb,2023-03-13,2023-03-17,Delivered,Chennai,C009,West
9e566c53,2023-05-29,2023-06-02,Delivered,Hyderabad,C010,Central
be0041c0,2023-06-01,2023-06-06,Delivered,Ahmedabad,C004,North
4535a667,2023-03-11,2023-03-16,Delivered,Pune,C009,South
159f62ce,2023-06-14,2023-06-16,Delivered,Hyderabad,C007,Central
4764ed0a,2023-04-13,2023-04-16,Delivered,Chennai,C006,Central
3e67dac8,2023-04-02,2023-04-07,Delayed,Hyderabad,C010,West
a9fe37be,2023-05-02,2023-05-04,Delivered,Mumbai,C009,East
4c5d2ae9,2023-06-20,2023-06-24,Delivered,Mumbai,C010,East
956682ae,2023-06-04,2023-06-07,Cancelled,Kolkata,C004,West
2cdeddc5,2023-04-14,2023-04-17,Delayed,Mumbai,C001,Central
af6744b0,2023-05-05,2023-05-06,Delayed,Delhi,C005,North
4e3f9048,2023-05-11,2023-05-13,Delivered,Kolkata,C006,Central
f0e2dd33,2023-03-13,2023-03-18,Delayed,Hyderabad,C006,West
e365af34,2023-02-07,2023-02-10,Delivered,Delhi,C001,Central
ef89c467,2023-04-27,2023-05-01,Delivered,Bangalore,C007,Central
a998fb61,2023-01-28,2023-01-31,Delivered,Chennai,C008,Central
5a625d89,2023-02-01,2023-02-02,Delivered,Bangalore,C005,Central
b4f6998b,2023-03-06,2023-03-11,Delayed,Delhi,C002,North
6e2c0a82,2023-05-06,2023-05-08,Delivered,Ahmedabad,C002,South
9c965a35,2023-05-08,2023-05-09,Delivered,Mumbai,C005,South
c14531ec,2023-03-01,2023-03-03,Delayed,Pune,C007,East
ec436d15,2023-06-10,2023-06-14,Delivered,Hyderabad,C007,South
7ca7e251,2023-02-04,2023-02-06,Delivered,Kolkata,C004,South
9684c20f,2023-01-08,2023-01-12,Delivered,Ahmedabad,C003,South
21f5127f,2023-01-26,2023-01-27,Delivered,Pune,C009,Central
ab77f530,2023-01-14,2023-01-18,Delivered,Ahmedabad,C007,Central
32480211,2023-01-18,2023-01-19,Cancelled,Pune,C002,North
deb39527,2023-05-08,2023-05-09,Delivered,Hyderabad,C001,Central
e537f4fa,2023-06-23,2023-06-26,Delivered,Mumbai,C002,Central
878968f6,2023-01-07,2023-01-12,Delayed,Hyderabad,C003,South
587ecc52,2023-02-15,2023-02-20,Delivered,Chennai,C005,North
b1bae87c,2023-04-08,2023-04-12,Delivered,Pune,C003,North
34678cab,2023-06-04,2023-06-05,Delivered,Chennai,C010,South
ccd1ce07,2023-06-23,2023-06-28,Delivered,Ahmedabad,C009,South
7125daeb,2023-03-25,2023-03-28,Delivered,Chennai,C010,North
2c2e6178,2023-02-09,2023-02-14,Delivered,Bangalore,C004,West
ee26529e,2023-03-19,2023-03-20,Delivered,Ahmedabad,C007,South
2099c242,2023-06-09,2023-06-13,Delayed,Mumbai,C004,South
68f9c1d4,2023-06-09,2023-06-14,Delivered,Chennai,C003,North
e7fc77d2,2023-01-25,2023-01-27,Delayed,Delhi,C010,West
074a1c96,2023-01-20,2023-01-25,Delivered,Chennai,C001,West
9a5e5f74,2023-06-19,2023-06-24,Delivered,Kolkata,C009,East
0238fc77,2023-05-14,2023-05-17,Delivered,Bangalore,C001,West
dd15669e,2023-05-07,2023-05-08,Delayed,Delhi,C001,South
811d8e90,2023-04-30,2023-05-02,Delivered,Pune,C001,Central
c3cbd04a,2023-02-21,2023-02-25,Delivered,Mumbai,C005,North
38eb301c,2023-03-17,2023-03-22,Delayed,Mumbai,C007,South
f4663120,2023-06-19,2023-06-22,Delivered,Kolkata,C007,North
d6657685,2023-05-08,2023-05-10,Delayed,Pune,C010,West
884bb02f,2023-05-06,2023-05-11,Delivered,Chennai,C001,North
cbb895c6,2023-05-10,2023-05-12,Delayed,Delhi,C006,South
35febd52,2023-03-08,2023-03-09,Delayed,Kolkata,C009,Central
94f5133e,2023-05-19,2023-05-23,Delivered,Delhi,C006,South
8a268156,2023-03-29,2023-03-30,Delivered,Chennai,C004,East
e16b56df,2023-05-19,2023-05-22,Delivered,Pune,C010,North
33171520,2023-05-20,2023-05-22,Delayed,Chennai,C009,South
f24de2e9,2023-01-05,2023-01-09,Delivered,Hyderabad,C003,West
9ee2aabe,2023-01-09,2023-01-10,Delivered,Hyderabad,C010,West
3979f88d,2023-04-21,2023-04-22,Delayed,Chennai,C004,South
1569880b,2023-01-31,2023-02-02,Delivered,Bangalore,C004,East
ff5db81d,2023-04-09,2023-04-12,Delivered,Kolkata,C004,North
f9cd4335,2023-04-26,2023-04-28,Delivered,Hyderabad,C006,East
e31e5b0c,2023-03-22,2023-03-25,Delivered,Ahmedabad,C007,Central
1d4e5b49,2023-04-07,2023-04-10,Delivered,Chennai,C009,South
dd2b48bc,2023-04-24,2023-04-28,Delivered,Ahmedabad,C003,East
6460807d,2023-04-28,2023-04-30,Delivered,Ahmedabad,C008,Central
8f114b53,2023-01-10,2023-01-14,Delayed,Delhi,C008,East
73a6ae90,2023-01-09,2023-01-11,Delayed,Kolkata,C001,Central
af2a5fa0,2023-02-15,2023-02-17,Delivered,Pune,C005,West
95974e46,2023-05-23,2023-05-26,Delivered,Hyderabad,C010,West
a2a63a31,2023-06-18,2023-06-19,Delayed,Pune,C005,South
4f4478d1,2023-03-19,2023-03-22,Delivered,Bangalore,C008,East
349ac73f,2023-06-30,2023-07-03,Delivered,Kolkata,C008,West
4747b5fb,2023-02-12,2023-02-17,Delivered,Kolkata,C002,North
c8978e0a,2023-05-06,2023-05-11,Delivered,Mumbai,C003,West
d2b933ae,2023-04-21,2023-04-22,Delayed,Delhi,C002,West
8a27f8d3,2023-02-04,2023-02-05,Delivered,Bangalore,C001,East
e60ad1d0,2023-03-21,2023-03-23,Delivered,Ahmedabad,C002,Central
f509c5ad,2023-04-10,2023-04-11,Delivered,Bangalore,C010,North
c95dd3d2,2023-05-05,2023-05-06,Delayed,Pune,C006,North
