Order_ID,Order_Date,Delivery_Date,Delivery_Status,City,Carrier_ID,Delivery_Zone,Distance_km,Fuel_Charge,Total_Delivery_Cost,Delivery_Experience_Rating,Issue_Reported,Carrier_Name,Avg_Delivery_Cost,Defect_Rate
98e6a09d,2023-06-22,2023-06-23,Delayed,Chennai,C009,East,45.29,85.65,111.23,1,None,Carrier_9,56.69,0.02
34a9b0d0,2023-05-07,2023-05-12,Delayed,Delhi,C004,East,20.34,38.47,68.98,2,Damaged Package,Carrier_4,93.62,0.04
61bdfa9c,2023-01-31,2023-02-04,Delivered,Pune,C003,Central,4.61,8.72,55.06,4,Late Delivery,Carrier_3,84.25,0.06
c0678391,2023-02-27,2023-03-01,Delayed,Delhi,C008,North,14.16,26.78,43.51,2,None,Carrier_8,123.83,0.06
2b4bbbc0,2023-02-22,2023-02-24,Delayed,Bangalore,C006,Central,4.45,8.42,22.64,2,Late Delivery,Carrier_6,82.09,0.04
9b10cf2d,2023-02-18,2023-02-20,Delivered,Ahmedabad,C007,West,9.16,17.32,57.19,3,None,Carrier_7,79.32,0.03
840ea631,2023-03-10,2023-03-12,Delayed,Kolkata,C009,South,42.75,80.84,120.56,5,Late Delivery,Carrier_9,56.69,0.02
83b0b2ef,2023-03-15,2023-03-18,Delivered,Delhi,C005,North,47.19,89.24,136.03,4,Damaged Package,Carrier_5,101.88,0.09
6c670133,2023-05-07,2023-05-08,Delivered,Kolkata,C002,West,34.49,65.22,114.55,1,Wrong Address,Carrier_2,100.91,0.03
14c93777,2023-04-08,2023-04-09,Delivered,Ahmedabad,C003,West,37.13,70.22,95.6,4,None,Carrier_3,84.25,0.06
da402420,2023-02-03,2023-02-06,Delivered,Chennai,C003,Central,37.11,70.18,95.28,1,None,Carrier_3,84.25,0.06
0c53c039,2023-04-21,2023-04-22,Delivered,Chennai,C004,Central,7.92,14.98,61.17,1,Damaged Package,Carrier_4,93.62,0.04
035f5955,2023-02-22,2023-02-27,Delivered,Pune,C010,South,4.26,8.06,52.49,5,Late Delivery,Carrier_10,81.3,0.08
e0cb1f53,2023-06-03,2023-06-07,Delayed,Delhi,C007,South,35.52,67.17,92.19,2,Late Delivery,Carrier_7,79.32,0.03
4c609854,2023-02-25,2023-02-26,Delayed,Chennai,C010,South,3.8,7.19,20.24,1,Late Delivery,Carrier_10,81.3,0.08
0a5719c3,2023-03-14,2023-03-17,Delayed,Ahmedabad,C006,South,40.96,77.46,110.71,5,Late Delivery,Carrier_6,82.09,0.04
9486777d,2023-06-23,2023-06-28,Delayed,Kolkata,C003,Central,30.37,57.43,78.18,2,Late Delivery,Carrier_3,84.25,0.06
e701aacd,2023-02-18,2023-02-22,Delayed,Pune,C007,East,7.45,14.09,60.43,2,Late Delivery,Carrier_7,79.32,0.03
91638d93,2023-04-18,2023-04-20,Delivered,Chennai,C004,Central,33.65,63.64,105.88,4,None,Carrier_4,93.62,0.04
5b9348b9,2023-02-16,2023-02-17,Delivered,Ahmedabad,C010,East,31.1,58.81,104.85,4,Late Delivery,Carrier_10,81.3,0.08
1cbf5d0e,2023-04-15,2023-04-18,Delivered,Ahmedabad,C008,Central,20.06,37.94,51.18,4,Late Delivery,Carrier_8,123.83,0.06
b81d4974,2023-02-07,2023-02-09,Delayed,Pune,C007,Central,41.25,78.01,122.59,3,Damaged Package,Carrier_7,79.32,0.03
c303dd8f,2023-01-08,2023-01-13,Delivered,Mumbai,C007,South,16.62,31.43,65.15,2,Damaged Package,Carrier_7,79.32,0.03
3149a490,2023-03-16,2023-03-17,Delayed,Kolkata,C009,East,20.14,38.09,56.71,3,None,Carrier_9,56.69,0.02
c2c0a473,2023-03-09,2023-03-10,Delivered,Ahmedabad,C008,West,35.44,67.02,89.07,4,Late Delivery,Carrier_8,123.83,0.06
4c4431d0,2023-03-02,2023-03-05,Delivered,Pune,C001,West,38.1,72.05,100.32,5,Wrong Address,Carrier_1,104.96,0.07
d805a501,2023-06-08,2023-06-13,Delayed,Hyderabad,C007,West,15.13,28.61,63.72,4,None,Carrier_7,79.32,0.03
7b72ad79,2023-04-26,2023-05-01,Delivered,Ahmedabad,C003,South,2.81,5.31,24.62,1,Damaged Package,Carrier_3,84.25,0.06
c40a7ea8,2023-03-05,2023-03-07,Delivered,Chennai,C004,West,10.46,19.78,38.06,5,Late Delivery,Carrier_4,93.62,0.04
97215d57,2023-04-05,2023-04-06,Delivered,Chennai,C006,Central,14.63,27.67,73.36,5,None,Carrier_6,82.09,0.04
d4809660,2023-05-30,2023-06-03,Delivered,Kolkata,C005,South,45.44,85.93,129.74,2,Late Delivery,Carrier_5,101.88,0.09
d8d4c3bd,2023-06-25,2023-06-28,Delayed,Ahmedabad,C008,West,44.89,84.89,125.56,3,Damaged Package,Carrier_8,123.83,0.06
62d6e7b5,2023-06-15,2023-06-20,Delivered,Bangalore,C002,South,33.71,63.75,104.19,1,None,Carrier_2,100.91,0.03
87ed1a56,2023-04-28,2023-04-30,Delivered,Hyderabad,C005,Central,36.05,68.17,108.81,5,Late Delivery,Carrier_5,101.88,0.09
f743bc70,2023-01-22,2023-01-23,Delivered,Pune,C005,South,31.82,60.18,107.14,3,None,Carrier_5,101.88,0.09
b3108525,2023-01-03,2023-01-07,Delayed,Hyderabad,C003,West,39.4,74.51,118.26,3,None,Carrier_3,84.25,0.06
da0caa29,2023-05-01,2023-05-03,Delivered,Pune,C010,South,18.86,35.67,61.21,1,None,Carrier_10,81.3,0.08
8ebaec47,2023-02-04,2023-02-08,Delivered,Ahmedabad,C005,North,28.24,53.4,82.25,1,None,Carrier_5,101.88,0.09
01da1aec,2023-03-24,2023-03-27,Delayed,Hyderabad,C004,West,34.19,64.66,98.84,4,Wrong Address,Carrier_4,93.62,0.04
4a3ce183,2023-06-27,2023-06-28,Delivered,Delhi,C005,Central,24.48,46.29,75.31,4,Late Delivery,Carrier_5,101.88,0.09
8b81eb93,2023-04-12,2023-04-13,Delayed,Mumbai,C010,East,39.09,73.92,95.8,5,Late Delivery,Carrier_10,81.3,0.08
10ce288d,2023-06-25,2023-06-30,Delivered,Mumbai,C009,South,46.76,88.43,132.88,5,None,Carrier_9,56.69,0.02
26a25a02,2023-02-24,2023-03-01,Delivered,Bangalore,C007,South,33.86,64.03,106.17,5,None,Carrier_7,79.32,0.03
5fe8a5b6,2023-04-09,2023-04-11,Delivered,Hyderabad,C001,West,5.58,10.55,36.14,4,None,Carrier_1,104.96,0.07
9f787705,2023-04-19,2023-04-24,Delayed,Hyderabad,C003,West,31.29,59.17,73.76,5,Late Delivery,Carrier_3,84.25,0.06
5189e8a0,2023-06-02,2023-06-05,Delayed,Chennai,C009,North,35.42,66.98,77.17,5,None,Carrier_9,56.69,0.02
3c639d79,2023-03-07,2023-03-08,Delivered,Pune,C004,Central,15.6,29.5,43.2,4,None,Carrier_4,93.62,0.04
bc3e3ef8,2023-01-19,2023-01-23,Delivered,Kolkata,C004,South,17.44,32.98,49.17,4,Damaged Package,Carrier_4,93.62,0.04
5cb57dcd,2023-01-25,2023-01-28,Delayed,Delhi,C010,South,30.58,57.83,94.14,5,None,Carrier_10,81.3,0.08
dd17bd31,2023-05-23,2023-05-26,Delayed,Delhi,C006,East,35.94,67.97,86.75,5,Late Delivery,Carrier_6,82.09,0.04
8b8dfcc4,2023-01-16,2023-01-20,Delayed,Ahmedabad,C003,South,43.83,82.89,118.28,3,None,Carrier_3,84.25,0.06
db936be9,2023-01-14,2023-01-19,Delivered,Bangalore,C003,South,38.6,73.0,96.13,2,None,Carrier_3,84.25,0.06
2b50d1db,2023-03-27,2023-03-29,Delayed,Mumbai,C009,North,8.43,15.94,61.74,4,None,Carrier_9,56.69,0.02
1c1b82c0,2023-03-02,2023-03-03,Delivered,Ahmedabad,C005,East,18.71,35.38,64.14,2,Damaged Package,Carrier_5,101.88,0.09
7b9e85d9,2023-05-01,2023-05-02,Delivered,Hyderabad,C007,South,9.14,17.28,54.19,4,Damaged Package,Carrier_7,79.32,0.03
1b464a0e,2023-04-01,2023-04-06,Delivered,Kolkata,C005,South,38.33,72.49,100.93,3,None,Carrier_5,101.88,0.09
f8b87e24,2023-06-05,2023-06-06,Cancelled,Bangalore,C006,Central,14.79,27.97,74.47,2,Late Delivery,Carrier_6,82.09,0.04
cabe0263,2023-06-21,2023-06-24,Delivered,Pune,C008,South,7.93,15.0,52.5,3,None,Carrier_8,123.83,0.06
fdf688a9,2023-06-03,2023-06-05,Delivered,Delhi,C008,North,6.62,12.52,48.21,1,None,Carrier_8,123.83,0.06
fa5ce91e,2023-01-12,2023-01-14,Delivered,Delhi,C002,South,7.5,14.18,47.87,2,None,Carrier_2,100.91,0.03
f897269e,2023-01-02,2023-01-04,Delivered,Delhi,C009,South,13.86,26.21,75.75,2,None,Carrier_9,56.69,0.02
4eb4e8ec,2023-03-06,2023-03-08,Delayed,Hyderabad,C010,West,39.55,74.79,112.18,2,Late Delivery,Carrier_10,81.3,0.08
22901d42,2023-05-10,2023-05-11,Delayed,Hyderabad,C006,South,13.41,25.36,65.53,1,None,Carrier_6,82.09,0.04
ef1ec94e,2023-06-08,2023-06-10,Delivered,Hyderabad,C007,East,15.51,29.33,42.6,1,Late Delivery,Carrier_7,79.32,0.03
5e10df30,2023-04-08,2023-04-10,Cancelled,Chennai,C003,West,44.27,83.72,126.29,3,Wrong Address,Carrier_3,84.25,0.06
26ed1d41,2023-03-19,2023-03-21,Delayed,Mumbai,C004,East,23.23,43.93,77.8,1,None,Carrier_4,93.62,0.04
dc8680b0,2023-04-12,2023-04-14,Delayed,Pune,C006,East,26.42,49.96,73.43,4,None,Carrier_6,82.09,0.04
aa8926a8,2023-06-21,2023-06-23,Delivered,Delhi,C007,North,2.13,4.03,37.3,5,Damaged Package,Carrier_7,79.32,0.03
6dbe8e62,2023-04-05,2023-04-08,Delayed,Delhi,C006,South,5.94,11.23,46.25,2,None,Carrier_6,82.09,0.04
c55a4093,2023-02-03,2023-02-07,Delivered,Ahmedabad,C005,East,37.55,71.01,91.42,3,Late Delivery,Carrier_5,101.88,0.09
438115d1,2023-05-24,2023-05-25,Delivered,Chennai,C002,South,18.01,34.06,61.54,3,Late Delivery,Carrier_2,100.91,0.03
27ce7ee8,2023-01-11,2023-01-15,Delayed,Delhi,C007,South,9.18,17.36,56.21,3,None,Carrier_7,79.32,0.03
21eef5e7,2023-05-29,2023-05-31,Delivered,Pune,C005,North,22.58,42.7,61.73,3,None,Carrier_5,101.88,0.09
fe6d65d2,2023-02-15,2023-02-20,Delivered,Delhi,C009,North,4.16,7.87,51.32,2,None,Carrier_9,56.69,0.02
dcc10a75,2023-03-08,2023-03-10,Delayed,Hyderabad,C004,East,36.05,68.17,81.27,3,None,Carrier_4,93.62,0.04
0586b4c9,2023-02-13,2023-02-14,Delayed,Hyderabad,C010,East,5.85,11.06,44.31,2,Damaged Package,Carrier_10,81.3,0.08
4d92a4f0,2023-05-09,2023-05-10,Delivered,Mumbai,C002,West,4.63,8.76,33.95,3,None,Carrier_2,100.91,0.03
8c5935eb,2023-05-07,2023-05-09,Delayed,Pune,C007,South,22.15,41.89,54.02,3,None,Carrier_7,79.32,0.03
0a1da881,2023-03-28,2023-03-31,Delayed,Pune,C007,South,30.18,57.07,98.05,5,None,Carrier_7,79.32,0.03
3fd2c81b,2023-04-30,2023-05-03,Delivered,Delhi,C001,North,38.67,73.13,104.99,4,Damaged Package,Carrier_1,104.96,0.07
c14739d2,2023-02-03,2023-02-07,Delayed,Bangalore,C005,North,5.41,10.23,48.84,1,Late Delivery,Carrier_5,101.88,0.09
dca14348,2023-01-23,2023-01-25,Delivered,Delhi,C003,East,18.07,34.17,59.37,1,Late Delivery,Carrier_3,84.25,0.06
0e5e0c64,2023-03-23,2023-03-24,Delivered,Delhi,C009,West,14.89,28.16,72.54,1,None,Carrier_9,56.69,0.02
d366c3a6,2023-05-16,2023-05-18,Delivered,Mumbai,C009,West,37.7,71.29,84.64,4,Late Delivery,Carrier_9,56.69,0.02
584f3762,2023-04-21,2023-04-25,Delivered,Bangalore,C007,North,19.73,37.31,56.64,2,Damaged Package,Carrier_7,79.32,0.03
bfbe2389,2023-02-06,2023-02-10,Delivered,Ahmedabad,C009,North,32.14,60.78,102.56,1,Late Delivery,Carrier_9,56.69,0.02
d8e35d57,2023-03-08,2023-03-09,Delayed,Delhi,C002,West,25.49,48.2,96.39,1,None,Carrier_2,100.91,0.03
0deb6010,2023-01-30,2023-02-01,Delayed,Kolkata,C010,West,29.34,55.49,99.35,1,Damaged Package,Carrier_10,81.3,0.08
e7956ea6,2023-03-22,2023-03-25,Delivered,Kolkata,C008,East,19.55,36.97,56.2,2,None,Carrier_8,123.83,0.06
0d773301,2023-01-12,2023-01-13,Delayed,Pune,C010,West,13.48,25.49,49.43,4,None,Carrier_10,81.3,0.08
e338f96a,2023-02-02,2023-02-07,Delivered,Pune,C010,South,4.87,9.21,49.83,4,Damaged Package,Carrier_10,81.3,0.08
88c1f374,2023-05-08,2023-05-10,Delivered,Bangalore,C010,West,10.33,19.54,67.39,2,Late Delivery,Carrier_10,81.3,0.08
15658067,2023-03-13,2023-03-17,Delayed,Kolkata,C001,Central,10.28,19.44,41.01,5,Late Delivery,Carrier_1,104.96,0.07
c0f6f6b2,2023-04-03,2023-04-04,Delivered,Hyderabad,C003,West,46.87,88.64,114.09,3,Damaged Package,Carrier_3,84.25,0.06
9c812237,2023-04-21,2023-04-22,Delivered,Hyderabad,C008,North,46.99,88.86,99.77,2,Late Delivery,Carrier_8,123.83,0.06
3bbefa76,2023-03-14,2023-03-16,Delayed,Bangalore,C008,North,14.28,27.0,57.18,3,None,Carrier_8,123.83,0.06
46b3f01f,2023-03-09,2023-03-11,Delivered,Ahmedabad,C010,Central,7.07,13.37,26.9,4,None,Carrier_10,81.3,0.08
67e94ed6,2023-06-06,2023-06-07,Delayed,Delhi,C008,South,15.52,29.35,42.77,3,None,Carrier_8,123.83,0.06
4456901d,2023-03-09,2023-03-11,Delivered,Pune,C007,West,40.23,76.08,116.53,1,None,Carrier_7,79.32,0.03
fca68ced,2023-05-13,2023-05-17,Delivered,Bangalore,C002,West,43.8,82.83,106.59,3,None,Carrier_2,100.91,0.03
4c1c80ca,2023-03-22,2023-03-23,Delivered,Kolkata,C003,Central,26.05,49.26,96.69,3,Damaged Package,Carrier_3,84.25,0.06
a8644db9,2023-04-22,2023-04-26,Delivered,Bangalore,C009,East,27.93,52.82,91.46,4,None,Carrier_9,56.69,0.02
fa2cb43f,2023-02-12,2023-02-14,Delivered,Kolkata,C002,East,24.02,45.42,67.21,5,Late Delivery,Carrier_2,100.91,0.03
000ae65d,2023-03-22,2023-03-24,Delivered,Pune,C007,South,10.77,20.37,57.65,3,Damaged Package,Carrier_7,79.32,0.03
8a9a7f59,2023-05-06,2023-05-09,Delayed,Hyderabad,C001,West,4.39,8.3,52.92,4,Late Delivery,Carrier_1,104.96,0.07
56a156ae,2023-02-08,2023-02-13,Delayed,Bangalore,C003,West,31.83,60.19,87.63,1,None,Carrier_3,84.25,0.06
a4ea6d55,2023-05-23,2023-05-28,Delivered,Pune,C001,West,40.34,76.29,108.76,3,Wrong Address,Carrier_1,104.96,0.07
412fbddd,2023-06-18,2023-06-23,Delivered,Pune,C006,North,37.97,71.81,90.51,3,None,Carrier_6,82.09,0.04
644d481a,2023-06-12,2023-06-17,Delivered,Chennai,C004,East,45.21,85.5,111.59,1,None,Carrier_4,93.62,0.04
5fc13466,2023-04-23,2023-04-28,Delayed,Ahmedabad,C001,Central,41.06,77.65,110.81,2,None,Carrier_1,104.96,0.07
d3b731c7,2023-01-14,2023-01-17,Cancelled,Kolkata,C005,North,15.8,29.88,64.5,5,Late Delivery,Carrier_5,101.88,0.09
7b966bb3,2023-02-18,2023-02-22,Delivered,Chennai,C004,North,7.61,14.39,53.19,1,Late Delivery,Carrier_4,93.62,0.04
964d56a2,2023-02-08,2023-02-10,Delayed,Hyderabad,C010,East,22.68,42.89,91.18,1,None,Carrier_10,81.3,0.08
e2a71958,2023-01-14,2023-01-19,Delivered,Pune,C010,West,18.72,35.4,78.94,1,Wrong Address,Carrier_10,81.3,0.08
c7de8dcb,2023-02-28,2023-03-05,Delivered,Pune,C002,South,36.97,69.91,113.97,2,None,Carrier_2,100.91,0.03
965a48b2,2023-02-16,2023-02-21,Delivered,Delhi,C007,Central,5.26,9.95,42.25,1,None,Carrier_7,79.32,0.03
01db40ce,2023-01-10,2023-01-12,Delivered,Kolkata,C008,East,47.26,89.37,105.14,2,None,Carrier_8,123.83,0.06
2e58840e,2023-05-01,2023-05-05,Delivered,Ahmedabad,C004,South,47.94,90.66,126.08,5,Late Delivery,Carrier_4,93.62,0.04
cbce0e02,2023-03-08,2023-03-12,Delivered,Ahmedabad,C009,East,6.24,11.8,38.05,2,None,Carrier_9,56.69,0.02
4ab38058,2023-02-11,2023-02-13,Delayed,Delhi,C003,East,22.83,43.17,54.44,5,None,Carrier_3,84.25,0.06
590c4c4c,2023-06-30,2023-07-05,Delivered,Hyderabad,C006,East,45.16,85.4,103.19,5,None,Carrier_6,82.09,0.04
bf7fee93,2023-04-30,2023-05-04,Delivered,Delhi,C007,East,10.99,20.78,61.14,5,None,Carrier_7,79.32,0.03
865ee060,2023-04-22,2023-04-25,Delivered,Pune,C007,West,35.23,66.62,101.86,4,None,Carrier_7,79.32,0.03
7717296f,2023-01-30,2023-02-02,Delivered,Kolkata,C006,North,36.14,68.34,117.48,5,None,Carrier_6,82.09,0.04
0e1d08ad,2023-05-07,2023-05-10,Delivered,Mumbai,C009,East,13.21,24.98,71.92,2,None,Carrier_9,56.69,0.02
3af95768,2023-01-11,2023-01-16,Delivered,Kolkata,C001,South,2.3,4.35,38.12,4,Late Delivery,Carrier_1,104.96,0.07
d1df82eb,2023-04-24,2023-04-26,Delivered,Kolkata,C009,South,33.89,64.09,80.29,1,None,Carrier_9,56.69,0.02
796d5e31,2023-04-02,2023-04-03,Delivered,Chennai,C009,South,31.63,59.82,83.27,1,None,Carrier_9,56.69,0.02
2ff911fe,2023-05-24,2023-05-26,Delivered,Mumbai,C004,North,33.19,62.77,82.09,3,None,Carrier_4,93.62,0.04
337c4a62,2023-05-05,2023-05-09,Delivered,Mumbai,C005,North,9.51,17.98,46.8,5,None,Carrier_5,101.88,0.09
b54aba7d,2023-04-28,2023-05-01,Delivered,Mumbai,C003,South,30.98,58.59,100.61,3,None,Carrier_3,84.25,0.06
c819c2ce,2023-05-07,2023-05-11,Delayed,Kolkata,C007,West,28.0,52.95,95.82,5,None,Carrier_7,79.32,0.03
26ed9ce3,2023-01-29,2023-02-03,Delivered,Hyderabad,C002,North,23.72,44.86,61.98,5,None,Carrier_2,100.91,0.03
a1ae13ae,2023-02-07,2023-02-11,Delivered,Mumbai,C008,North,39.29,74.3,106.26,2,None,Carrier_8,123.83,0.06
292ea56e,2023-02-01,2023-02-02,Delivered,Bangalore,C009,West,20.64,39.03,76.1,2,Late Delivery,Carrier_9,56.69,0.02
8782a8da,2023-03-31,2023-04-05,Delivered,Delhi,C006,East,18.96,35.86,61.73,1,None,Carrier_6,82.09,0.04
d109682f,2023-01-24,2023-01-25,Delivered,Hyderabad,C009,North,27.97,52.89,99.11,4,None,Carrier_9,56.69,0.02
8a77986e,2023-02-22,2023-02-24,Delivered,Bangalore,C006,South,47.32,89.49,113.85,1,None,Carrier_6,82.09,0.04
6130e6be,2023-03-14,2023-03-15,Delivered,Kolkata,C003,South,18.52,35.02,64.63,5,Late Delivery,Carrier_3,84.25,0.06
d7d68e41,2023-02-16,2023-02-18,Delayed,Kolkata,C010,West,23.38,44.21,77.68,4,None,Carrier_10,81.3,0.08
0af27ae0,2023-02-13,2023-02-18,Delivered,Bangalore,C003,South,14.78,27.95,55.04,3,None,Carrier_3,84.25,0.06
6c76e05b,2023-05-11,2023-05-12,Delivered,Chennai,C002,Central,34.62,65.47,114.02,5,Damaged Package,Carrier_2,100.91,0.03
79121e6f,2023-03-11,2023-03-16,Delivered,Chennai,C005,South,19.48,36.84,77.26,2,None,Carrier_5,101.88,0.09
2a916ff0,2023-05-25,2023-05-29,Delayed,Bangalore,C004,West,35.25,66.66,109.82,1,Late Delivery,Carrier_4,93.62,0.04
021c9f40,2023-06-19,2023-06-23,Delayed,Ahmedabad,C006,West,8.99,17.0,57.11,1,Late Delivery,Carrier_6,82.09,0.04
3b9e8dbd,2023-05-30,2023-06-04,Delivered,Chennai,C005,West,14.66,27.72,61.24,3,Wrong Address,Carrier_5,101.88,0.09
574d9900,2023-02-24,2023-02-26,Delayed,Delhi,C006,Central,11.9,22.5,33.63,1,Late Delivery,Carrier_6,82.09,0.04
eefd2f74,2023-05-30,2023-05-31,Delivered,Delhi,C004,North,39.32,74.36,114.95,1,None,Carrier_4,93.62,0.04
3face82e,2023-01-02,2023-01-07,Delayed,Ahmedabad,C003,East,6.3,11.91,46.42,4,None,Carrier_3,84.25,0.06
2ea47dc4,2023-05-15,2023-05-17,Delayed,Kolkata,C001,South,14.09,26.65,39.88,5,None,Carrier_1,104.96,0.07
06251924,2023-05-27,2023-06-01,Delivered,Chennai,C005,North,26.35,49.83,64.57,4,None,Carrier_5,101.88,0.09
34f150e1,2023-02-16,2023-02-18,Delayed,Ahmedabad,C006,West,6.22,11.76,41.01,4,None,Carrier_6,82.09,0.04
5e26428d,2023-04-17,2023-04-19,Delivered,Mumbai,C005,North,2.53,4.78,48.89,1,None,Carrier_5,101.88,0.09
9100d8b7,2023-01-20,2023-01-22,Delivered,Ahmedabad,C005,North,35.17,66.51,98.66,5,None,Carrier_5,101.88,0.09
2620fbb2,2023-03-05,2023-03-06,Delivered,Bangalore,C006,Central,31.45,59.48,106.26,1,None,Carrier_6,82.09,0.04
0ad9590b,2023-05-08,2023-05-13,Delayed,Delhi,C004,West,2.4,4.54,47.17,1,Late Delivery,Carrier_4,93.62,0.04
b6ba7257,2023-06-23,2023-06-28,Delivered,Ahmedabad,C004,West,4.33,8.19,43.42,4,Damaged Package,Carrier_4,93.62,0.04
ecdad716,2023-01-25,2023-01-30,Delivered,Pune,C008,South,12.53,23.7,46.23,2,None,Carrier_8,123.83,0.06
25d2d882,2023-03-26,2023-03-27,Delayed,Chennai,C008,South,45.5,86.05,130.16,2,None,Carrier_8,123.83,0.06
83ea98f6,2023-01-07,2023-01-09,Delivered,Pune,C003,South,33.33,63.03,99.4,4,Damaged Package,Carrier_3,84.25,0.06
2bc187dc,2023-03-14,2023-03-19,Delivered,Chennai,C007,South,40.64,76.85,108.96,4,None,Carrier_7,79.32,0.03
3f5cbb17,2023-06-24,2023-06-29,Delivered,Ahmedabad,C005,North,38.45,72.71,102.73,1,None,Carrier_5,101.88,0.09
de13bbe2,2023-06-24,2023-06-25,Delivered,Ahmedabad,C005,North,49.19,93.02,111.53,5,None,Carrier_5,101.88,0.09
75e6a2ed,2023-02-01,2023-02-04,Delivered,Delhi,C003,South,47.61,90.04,100.67,1,None,Carrier_3,84.25,0.06
19cd735f,2023-04-11,2023-04-16,Delivered,Delhi,C002,South,5.23,9.89,48.55,1,Late Delivery,Carrier_2,100.91,0.03
75c7d543,2023-04-06,2023-04-11,Cancelled,Ahmedabad,C003,South,3.09,5.84,52.62,3,Damaged Package,Carrier_3,84.25,0.06
b22ef3a6,2023-06-01,2023-06-02,Delayed,Mumbai,C007,East,25.86,48.9,66.25,1,None,Carrier_7,79.32,0.03
1c44cdfd,2023-01-28,2023-01-31,Delivered,Chennai,C003,South,15.04,28.44,75.83,5,Wrong Address,Carrier_3,84.25,0.06
4e222aed,2023-03-24,2023-03-27,Delivered,Ahmedabad,C002,East,26.22,49.58,62.46,1,None,Carrier_2,100.91,0.03
264621fe,2023-02-09,2023-02-12,Delivered,Chennai,C004,South,6.35,12.01,44.11,4,Damaged Package,Carrier_4,93.62,0.04
07780e24,2023-01-08,2023-01-13,Delivered,Hyderabad,C005,West,45.63,86.29,100.91,5,None,Carrier_5,101.88,0.09
5ca76d9b,2023-01-21,2023-01-23,Delivered,Kolkata,C007,Central,39.16,74.06,119.62,4,None,Carrier_7,79.32,0.03
1aa08f51,2023-04-28,2023-04-30,Delivered,Mumbai,C001,North,28.5,53.9,68.03,3,None,Carrier_1,104.96,0.07
c8afe6e5,2023-06-18,2023-06-19,Delayed,Delhi,C008,West,24.32,45.99,66.03,3,Damaged Package,Carrier_8,123.83,0.06
ced1f966,2023-05-03,2023-05-07,Delivered,Pune,C010,Central,24.49,46.31,88.55,5,Late Delivery,Carrier_10,81.3,0.08
ec6025f9,2023-04-27,2023-05-01,Delivered,Delhi,C003,East,31.59,59.74,97.28,2,None,Carrier_3,84.25,0.06
70db03d3,2023-06-10,2023-06-12,Delayed,Bangalore,C006,North,28.18,53.29,78.82,2,None,Carrier_6,82.09,0.04
9614ca7b,2023-03-10,2023-03-12,Delivered,Kolkata,C004,East,25.15,47.56,91.03,5,Damaged Package,Carrier_4,93.62,0.04
34ec6320,2023-06-02,2023-06-04,Delivered,Delhi,C005,East,34.6,65.43,100.86,5,Damaged Package,Carrier_5,101.88,0.09
87a3aac1,2023-06-18,2023-06-19,Delayed,Chennai,C010,North,38.72,73.22,93.61,4,Late Delivery,Carrier_10,81.3,0.08
1b0418f5,2023-01-02,2023-01-07,Delivered,Delhi,C006,Central,32.86,62.14,101.75,3,None,Carrier_6,82.09,0.04
818e16ae,2023-03-26,2023-03-28,Delayed,Ahmedabad,C002,North,20.79,39.32,62.64,5,None,Carrier_2,100.91,0.03
49996e21,2023-01-12,2023-01-17,Delivered,Chennai,C003,South,21.89,41.4,84.03,1,None,Carrier_3,84.25,0.06
12fa408d,2023-06-17,2023-06-21,Delayed,Chennai,C008,East,6.73,12.73,53.99,4,None,Carrier_8,123.83,0.06
f941af29,2023-06-09,2023-06-10,Cancelled,Mumbai,C008,South,21.9,41.42,63.76,3,None,Carrier_8,123.83,0.06
0077a582,2023-04-26,2023-04-30,Delayed,Delhi,C001,North,39.72,75.11,89.26,4,None,Carrier_1,104.96,0.07
e4ac0b19,2023-03-25,2023-03-30,Delayed,Mumbai,C010,North,5.19,9.81,52.64,3,None,Carrier_10,81.3,0.08
cc98a235,2023-05-26,2023-05-27,Delivered,Pune,C008,Central,10.42,19.71,44.29,1,Damaged Package,Carrier_8,123.83,0.06
42a48d82,2023-02-03,2023-02-06,Delivered,Pune,C002,East,42.45,80.28,103.29,3,Damaged Package,Carrier_2,100.91,0.03
f8174f56,2023-02-24,2023-02-28,Delivered,Kolkata,C010,West,29.26,55.33,66.06,4,None,Carrier_10,81.3,0.08
f60a7ea4,2023-01-13,2023-01-15,Delayed,Chennai,C010,North,34.22,64.71,103.74,3,None,Carrier_10,81.3,0.08
57f7d45d,2023-06-14,2023-06-17,Delayed,Ahmedabad,C008,West,17.43,32.96,53.92,4,None,Carrier_8,123.83,0.06
5d102bda,2023-03-14,2023-03-17,Delivered,Ahmedabad,C010,East,25.46,48.15,75.58,5,Damaged Package,Carrier_10,81.3,0.08
4f5de734,2023-03-24,2023-03-25,Delayed,Pune,C005,South,38.56,72.92,118.91,1,None,Carrier_5,101.88,0.09
b4ba72cc,2023-01-15,2023-01-16,Delayed,Kolkata,C001,East,44.05,83.3,98.31,4,None,Carrier_1,104.96,0.07
6bc9c98a,2023-01-19,2023-01-20,Cancelled,Delhi,C008,Central,48.76,92.21,103.73,2,None,Carrier_8,123.83,0.06
3653f8b5,2023-05-21,2023-05-22,Delayed,Kolkata,C005,West,42.85,81.03,113.45,2,None,Carrier_5,101.88,0.09
8973f293,2023-06-04,2023-06-05,Delivered,Kolkata,C001,West,5.24,9.91,47.9,3,None,Carrier_1,104.96,0.07
6cee6fbe,2023-04-08,2023-04-09,Delivered,Delhi,C004,South,18.48,34.95,66.08,5,None,Carrier_4,93.62,0.04
